Legal name,full_address,Lat,Long
TRUST UNDER THE WILL OF THE ESTATE OF WILLIAM DOUGLAS,"(THE CANADA TRUST CO.), PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
DEASE LAKE READING CENTRE SOCIETY,"#237 GD, DEASE LAKE, BC, V0C1L0, CA",58.43741000000001,-129.999378
WESCOM MEDI-LEND SOCIETY,"1242 SATURNA DR, PARKSVILLE, BC, V9P2X5, CA",49.3055478,-124.2569336
NECHAKO VALLEY SEARCH AND RESCUE SOCIETY,"BOX 378, VANDERHOOF, BC, V0J3A0, CA",53.8029091,-123.5559323
JOSEPH FOUNDATION,"12744 26 AVE, SURREY, BC, V4A2K9, CA",49.0494704,-122.8691692
THE PRINCE GEORGE COMMUNITY FOUNDATION,"102 - 1584 7TH AVE, PRINCE GEORGE, BC, V2L3P4, CA",53.9152952,-122.7528953
THE E D LOTT CHRISTMAS FUND,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
HUMMINGBIRD CHILD CARE SOCIETY,"#2-4111 WOOD AVENUE, PORT ALBERNI, BC, V9Y5E8, CA",49.2516152,-124.7906663
VANDERHOOF PUBLIC LIBRARY ASSOCIATION,"POSTAL BAG 6000, VANDERHOOF, BC, V0J3A0, CA",53.8029091,-123.5559323
VANCOUVER OPERA ENDOWMENT TRUST FUND,"1945 MCLEAN DR, VANCOUVER, BC, V5N3J7, CA",49.2676981,-123.0757083
THE PEKARSKY FAMILY FOUNDATION,"800 - 1030 WEST GEORGIA STREET, VANCOUVER, BC, V6E3B9, CA",49.2845513,-123.1219209
MALASPINA ART SOCIETY,"100-7085 NOOTKA ST., POWELL RIVER, BC, V8A3C6, CA",49.8227846,-124.5171117
MACKENZIE AUTUMN LODGE SOCIETY,"BAG 340, MCKENZIE, BC, V0J2C0, CA",55.3374434,-123.0952658
LAKE COUNTRY NATIVE ASSOCIATION,"14350 OYAMA RD, OYAMA, BC, V4V2C7, CA",50.0915707,-119.3718247
THE JAMES AND KATHLEEN WINTON FOUNDATION,"#1430 1100 MELVILLE ST, VANCOUVER, BC, V6E4A6, CA",49.2857995,-123.1222657
TAMARA FOUNDATION,"400-221 WEST ESPLANADE, NORTH VANCOUVER, BC, V7M3J3, CA",49.3137199,-123.0856448
CAMPBELL RIVER VOLUNTEER SOCIETY,"ENTERPRISE CENTRE, 900 ALDER STREET, CAMPBELL RIVER, BC, V9W2P6, CA",50.0231183,-125.2432589
LOWER MAINLAND GRIEF RECOVERY SOCIETY,"2490 WEST 37TH AVENUE, VANCOUVER, BC, V6M1P5, CA",49.2381804,-123.1622611
"SEEDS OF HOPE, CHILDRENS MINISTRY","#101-33119 SOUTH FRASER WAY, ABBOTSFORD, BC, V2S2B1, CA",49.051149,-122.3065141
MEADOW RIDGE FOUNDATION,"22715 119TH AVENUE, MAPLE RIDGE, BC, V2X8S5, CA",49.2196572,-122.5928229
WALDHAUS FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
CHILLIWACK CHILDREN'S FOUNDATION,"PO BOX 316, CHILLIWACK, BC, V2P6J1, CA",49.171943,-121.9502233
ALDER FOUNDATION,"2100 GORDON DRIVE, KELOWNA, BC, V1W1A4, CA",49.87498189999999,-119.477646
FRIENDS OF MUNDY PARK HERITAGE SOCIETY,"PO BOX 64546 RPO COMO LAKE, COQUITLAM, BC, V3J7V7, CA",49.267923,-122.8733409
FRIENDS OF THE BRITISH COLUMBIA ARCHIVES,"675 BELLEVILLE ST., VICTORIA, BC, V8W9W2, CA",48.4197265,-123.3677052
SURREY HOSPITALS FOUNDATION,"13750 96TH AVE, SURREY, BC, V3V1Z2, CA",49.1759387,-122.8433034
ELK VALLEY SOCIETY FOR COMMUNITY LIVING,"BOX 1464, FERNIE, BC, V0B1M0, CA",49.50404520000001,-115.063065
ELK VALLEY FAMILY SOCIETY,"BOX 2169, FERNIE, BC, V0B1M0, CA",49.50404520000001,-115.063065
BURNS LAKE & DISTRICT HEALTH-CARE AUXILIARY,"PO BOX 597, BURNS LAKE, BC, V0J1E0, CA",54.2334148,-125.763613
WEST SHORE POPPY FUND COMMITTEE,"761 STATION AVENUE, VICTORIA, BC, V9B2S1, CA",48.4459895,-123.4998702
B.C. ASSOCIATION OF FAMILY RESOURCE PROGRAMS,"102 - 1834C OAK BAY AVE, VICTORIA, BC, V8R0A4, CA",48.42637449999999,-123.3353439
"MARY, ARCHIBALD, NELLIE AND MARGARET CAMERON MEMORIAL TRUST","PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
EAGLE VALLEY RESCUE SOCIETY,"446 ELLIOT CRES, SICAMOUS, BC, V0E2V1, CA",50.826513,-118.97412
NORTH SHUSWAP FIRST RESPONDER SOCIETY,"PO BOX 24015, SCOTCH CREEK, BC, V0E3L0, CA",51.0824592,-119.5523618
BUSCHLEN MOWATT NICHOL (1994) FOUNDATION,"290 W. 3RD AVE, 2ND FLOOR, VANCOUVER, BC, V5Y1G1, CA",49.26813569999999,-123.1105488
FINLAND HOUSE SOCIETY,"6540 THOMAS STREET, BURNABY, BC, V5B4P9, CA",49.24777539999999,-122.9679835
THE BRITISH COLUMBIA REGIMENT(D C O )TRUST,"620 BEATTY ST, VANCOUVER, BC, V6B2L9, CA",49.27947330000001,-123.1106142
HAYES CREEK FIREFIGHTERS' ASSOCIATION,"RR 1 S 14 C 23, PRINCETON, BC, V0X1W0, CA",49.4589588,-120.5061567
LA SOCIETE DE LES ENFANTS MICHIF,"312 - 7485 130 ST, SURREY, BC, V3W1H8, CA",49.13929779999999,-122.8624563
THE UPPER SKEENA COUNSELLING AND LEGAL ASSISTANCE SOCIETY,"BOX 130, HAZELTON, BC, V0J1Y0, CA",55.2568166,-127.672002
ONE HUNDRED MILE HOUSE FOOD BANK SOCIETY,"PO BOX 2350, 100 MILE HOUSE, BC, V0K2E0, CA",51.64397049999999,-121.2950097
COMOX VALLEY FOOD BANK SOCIETY,"PO BOX 3028, COURTENAY, BC, V9N5N3, CA",49.657881,-124.9682479
OHEL YA'AKOV COMMUNITY KOLLEL,"401-1037 BROADWAY W, VANCOUVER, BC, V6H1E3, CA",49.2636394,-123.1274835
CANADIAN MELANOMA FOUNDATION,"835 10TH AVE W, VANCOUVER, BC, V5Z1L7, CA",49.2627314,-123.1227948
F.C.S. FOOD ON THE CORNER SOCIETY,"P.O. BOX 19053, 1153-56 ST, DELTA, BC, V4L2P8, CA",49.02383880000001,-123.0690196
CANADA TRUST CHARITABLE FOUNDATION,"PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
CHILD-FIND B. C.,"UNIT 208, 2722 FIFTH ST, VICTORIA, BC, V8T4B2, CA",48.4401027,-123.3583031
POINT HOLMES RECREATION ASSOCIATION,"105 - 2100 GUTHRIE RD, COMOX, BC, V9M3P6, CA",49.6880303,-124.9382441
D.A.R.E. (DRUG ABUSE RESISTANCE EDUCATION) BRITISH COLUMBIA SOCIETY,"11411 NO. 5 RD, RICHMOND, BC, V7A4E8, CA",49.1301467,-123.093059
THE STEELHEAD SOCIETY OF BRITISH COLUMBIA,"110-1140 AUSTIN AVENUE, COQUITLAM, BC, V3K3P5, CA",49.24871,-122.85916
BUTTERLEY FAMILY FOUNDATION INC,"200-15300 CROYDON DRIVE, SURREY, BC, V3S0Z5, CA",49.0597532,-122.7980901
PHS COMMUNITY SERVICES SOCIETY,"1 - 9 HASTINGS ST E, VANCOUVER, BC, V6A1M9, CA",49.2815769,-123.1041752
VICTORIA REMEMBRANCE DAY COMMITTEE POPPY FUND,"411 GORGE RD EAST, VICTORIA, BC, V8T2W1, CA",48.4415351,-123.3762512
THE CANADIAN GROUP PSYCHOTHERAPY FOUNDATION,"420 - 5950 UNIVERSITY BLVD, VANCOUVER, BC, V6T1Z3, CA",49.26589629999999,-123.2460119
PACIFIC AIR SEARCH AND RESCUE SOCIETY,"PO BOX 212 STN MAPLE, MAPLE RIDGE, BC, V2X7G1, CA",49.2228756,-122.6332596
OPERATION TRACKSHOES SOCIETY,"3100 FOUL BAY RD, VICTORIA, BC, V8P5J2, CA",48.4472148,-123.3215279
S O S - STARTING OVER SOCIETY,"6950 BALMORAL ST, VANCOUVER, BC, V5P3P7, CA",49.2210723,-123.0680822
THE 1988 FOUNDATION,"502-325 HOWE ST, VANCOUVER, BC, V6C1Z7, CA",49.2842797,-123.1170284
DR. HELMCKEN MEMORIAL HOSPITAL AUXILIARY,"640 PARK DRIVE, CLEARWATER, BC, V0E1N1, CA",51.6472122,-120.018932
BRITISH COLUMBIA PROFESSIONAL FIRE FIGHTERS' BURN FUND,"3891 MAIN ST, VANCOUVER, BC, V5V3P1, CA",49.2503514,-123.1012321
THE COMPASSIONATE FRIENDS NORTH VANCOUVER CHAPTER,"3380 LONSDALE AVENUE, NORTH VANCOUVER, BC, V7N2K2, CA",49.3398784,-123.0714997
PRESPATOU INDEPENDENT HOUSING SOCIETY,"PO BOX 12, ALTONA, BC, V0C2T0, CA",56.877725,-120.954506
CAMPBELL RIVER DRAGON BOAT SOCIETY,"535 EDGEWOOD DR, CAMPBELL RIVER, BC, V9W8H9, CA",49.99882890000001,-125.2565723
NORTH OKANAGAN/SHUSWAP BRAIN INJURY SOCIETY,"364 B ROSS ST. N.E., P.O. BOX 760, SALMON ARM, BC, V1E4N8, CA",50.7026804,-119.2818405
THE HORSEFLY HISTORICAL SOCIETY,"BOX 11, HORSEFLY, BC, V0L1L0, CA",52.33273,-121.417202
PENINSULA COMMUNITY FOUNDATION,"PO BOX 45042 RPO OCEAN PARK, SURREY, BC, V4A9L1, CA",49.047591,-122.8823729
BRITISH COLUMBIA REHABILITATION SOCIETY,"4255 LAUREL ST, VANCOUVER, BC, V5Z2G9, CA",49.2476573,-123.1254472
GILMORE GARDENS SENIORS CENTRE,"8060 NO. 1 RD, RICHMOND, BC, V7C1T9, CA",49.1552528,-123.1807012
NATIONAL SOCIETY OF HOPE,"#101-2055 BENVOULIN COURT, KELOWNA, BC, V1W2C7, CA",49.8763215,-119.4391805
CHRISTINA LAKE COMMUNITY ASSOCIATION,"BOX 331, 90 PARK ROAD, CHRISTINA LAKE, BC, V0H1E0, CA",49.0424332,-118.2148014
"PACIFIC PARKINSON'S RESEARCH INSTITUTE - VANCOUVER, CANADA SOCIETY","210-1095 WEST PENDER STREET, VANCOUVER, BC, V6E2M6, CA",49.2875799,-123.1197028
THE STAVE VALLEY SALMONIO ENHANCEMENT SOCIETY,"11744 STATIM STREET, MISSION, BC, V4S1C2, CA",49.2159021,-122.3904899
BRITISH COLUMBIA CRIME STOPPERS SOCIETY,"1107 ALLISON PL, WEST KELOWNA, BC, V1Z2E1, CA",49.84095430000001,-119.5613129
THE CANADIAN SCOTTISH REGIMENTAL HERITAGE FOUNDATION,"6310 ELAINE WAY, VICTORIA, BC, V8Z6A1, CA",48.553612,-123.3941076
THE CHRISTOPHER FOUNDATION,"1010-475 WEST GEORGIA STREET, VANCOUVER, BC, V6B4M9, CA",49.2844984,-123.1217573
SOVEREIGN ORDER OF ST. JOHN OF JERUSALEM KNIGHTS HOSPITALLER,"6389 STADIUM RD, VANCOUVER, BC, V6T1Z4, CA",49.2554127,-123.2473799
100 MILE DISTRICT HOSPICE PALLIATIVE CARE SOCIETY,"BAG 399, 100 MILE HOUSE, BC, V0K2E0, CA",51.64397049999999,-121.2950097
LOHN FOUNDATION,"1008 - 808 NELSON ST, VANCOUVER, BC, V6Z2H2, CA",49.2798452,-123.1246517
JEWISH FAMILY SERVICES OF VANCOUVER ISLAND,"3636 SHELBOURNE ST, VICTORIA, BC, V8P4H2, CA",48.4597755,-123.3332745
SASAMAT VOLUNTEER FIREFIGHTERS ASSOCIATION,"402 - 130 BREW ST, PORT MOODY, BC, V3H0E3, CA",49.28028,-122.82785
CAMPBELL RIVER YACHT CLUB FOUNDATION,"2641 CAMPBELL RIVER ROAD, CAMPBELL RIVER, BC, V9W4P1, CA",50.03706500000001,-125.291651
LOWER MAINLAND DOWN SYNDROME SOCIETY,"481 - 13320 78 AVE, SURREY, BC, V3W0H6, CA",49.14407,-122.8535756
COMOX VALLEX CITIZENS ON PATROL SOCIETY,"BOX 3075, THE TREASURER, COURTENAY, BC, V9N5N3, CA",49.657881,-124.9682479
THE HVS HERITAGE VANCOUVER SOCIETY,"309 - 268 KEEFER ST, VANCOUVER, BC, V6A1X5, CA",49.2795372,-123.0974195
LANGLEY HOSPICE FOUNDATION,"20660 48 AVE, LANGLEY, BC, V3A3L6, CA",49.089233,-122.6510439
NORTH SHORE COMMUNITY FOUNDATION,"PO BOX 37104 RPO LONSDALE, NORTH VANCOUVER, BC, V7N4M4, CA",49.3272615,-123.0722473
ALOUETTE RIVER MANAGEMENT SOCIETY,"24959 ALOUETTE RD., ALLCO PARK, MAPLE RIDGE, BC, V4R1R8, CA",49.2461235,-122.5283909
CONTACT COMMUNITY ASSISTANCE SOCIETY,"PO BOX 572, SOOKE, BC, V9Z1H5, CA",48.371519,-123.7275839
CHARITABLE TRUST FUND OF THE CANADIAN NATIONAL COMMITTEE,"UNIVERSITY OF BRITISH COLUMBIA, 2036 MAIN MALL, VANCOUVER, BC, V6T1Z1, CA",49.26567679999999,-123.2527302
SALT SPRING TRAIL AND NATURE CLUB,"PO BOX 203 STN GANGES, SALT SPRING ISLAND, BC, V8K2V9, CA",48.8544259,-123.5005072
LIONS BAY SEARCH AND RESCUE SOCIETY,"300 - 2083 ALMA ST, VANCOUVER, BC, V6R4N6, CA",49.2679369,-123.1864842
INNER-CITY WOMEN'S INITIATIVES SOCIETY,"626 POWELL STREET, VANCOUVER, BC, V6A1H4, CA",49.2829122,-123.090832
THE LPBC SOCIETY FOR SHORT STATURE AWARENESS,"PO BOX 409 7101C-120TH STREET, DELTA, BC, V4E2A9, CA",49.1314544,-122.8922329
FORWARD HOUSE COMMUNITY SOCIETY,"PO BOX 752 STN MAIN, PARKSVILLE, BC, V9P2G8, CA",49.3178555,-124.3054654
QUATSINO ARCHIVES ASSOCIATION,"BOX 100, QUATSINO, BC, V0N2V0, CA",50.535387,-127.654504
FRIENDS OF THE GRAND FORKS AND DISTRICT PUBLIC LIBRARY SOCIETY,"P.O. BOX 1539, GRAND FORKS, BC, V0H1H0, CA",49.0300946,-118.4451392
POCO A POCO SERVICE SOCIETY,"275 JUDGES ROW, QUALICUM BEACH, BC, V9K1G7, CA",49.356775,-124.4347244
UCLUELET AND AREA HISTORICAL SOCIETY,"PO BOX 397, UCLUELET, BC, V0R3A0, CA",48.9415997,-125.5463445
VANCOUVER HERITAGE FOUNDATION,"402-510 WEST HASTINGS ST, VANCOUVER, BC, V6B1L8, CA",49.2839671,-123.112376
THE PENDER ISLANDS MUSEUM SOCIETY,"2408 SOUTH OTTER BAY ROAD, PENDER ISLAND, BC, V0N2M1, CA",48.7941587,-123.3088103
THE ILLAHIE FOUNDATION,"#1701-1888 ALBERNI STREET, VANCOUVER, BC, V6G1B3, CA",49.2928952,-123.135907
MISSION SEARCH & RESCUE SOCIETY,"PO BOX 20003, RPO STN MISSION HILLS, MISSION, BC, V2V7P8, CA",49.217184,-122.2464849
TRUST UNDER WILL OF VERA DOLLY DENTY FOUNDATION,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
THE VANCOUVER ISLAND KIDNEY PATIENTS' ASSOCIATION,"PO BOX 5145 STATION B, VICTORIA, BC, V8R6N4, CA",48.44151,-123.3181119
NICOMEKL ENHANCEMENT SOCIETY,"5263 232ND ST, LANGLEY, BC, V2Z2P8, CA",49.0975887,-122.5813636
VOICE OF PEACE FOUNDATION,"5097-47A AVE, DELTA, BC, V4K4G5, CA",49.0899959,-123.0822664
ARRAS FIRE BRIGADE,"P.O. BOX 2596, DAWSON CREEK, BC, V1G5A1, CA",55.759483,-120.236201
REVELSTOKE HOSPICE SOCIETY,"PO BOX 3133, REVELSTOKE, BC, V0E2S0, CA",50.998115,-118.195672
WRINCH MEMORIAL FOUNDATION,"PO BAG 100, HAZELTON, BC, V0J1Y0, CA",55.2568166,-127.672002
CHILLIWACK SAFETY VILLAGE SOCIETY,"38 - 7600 CHILLIWACK RIVER RD, CHILLIWACK, BC, V2R3Z6, CA",49.1396563,-121.9436792
GREAT BLUE HERON NATURE RESERVE SOCIETY,"PO BOX 512 STN MAIN, CHILLIWACK, BC, V2P7V5, CA",49.171943,-121.9502233
FRIENDS OF KOOTENAY NATIONAL PARK ASSOCIATION,"PO BOX 512, RADIUM HOT SPRINGS, BC, V0A1M0, CA",50.6200385,-116.0733586
PACIFIC RIM HOSPICE SOCIETY,"BOX 7, TOFINO, BC, V0R2Z0, CA",49.1529842,-125.9066184
CHILLIWACK SEARCH AND RESCUE SOCIETY,"45515 KNIGHT RD, CHILLIWACK, BC, V2R5L2, CA",49.1397855,-121.9648314
ASK WELLNESS SOCIETY,"433 TRANQUILLE RD, KAMLOOPS, BC, V2B3G9, CA",50.6910084,-120.3590325
VANCITY COMMUNITY FOUNDATION,"409 - 312 MAIN ST, VANCOUVER, BC, V6A2T2, CA",49.2820423,-123.0991989
BISHOP WILD BIRD FOUNDATION,"12408 COLDSTREAM CREEK ROAD, COLDSTREAM, BC, V1B1G1, CA",50.2199399,-119.2626132
SONS OF NORWAY FOUNDATION IN CANADA,"32412 PTARMIGAN DRIVE, MISSION, BC, V2V5R5, CA",49.146306,-122.3271967
A W A R E ASSOCIATION OF WHISTLER AREA RESIDENTS FOR THE ENVIRONMENT,"PO BOX 1370, WHISTLER, BC, V0N1B0, CA",50.0937567,-123.0118768
DELTA NATURALISTS SOCIETY,"1215C 56 STREET, P.O. BOX 18044, DELTA, BC, V4L2M4, CA",49.0253308,-123.0697744
THE PORT ALBERNI MARITIME HERITAGE SOCIETY,"4715 GERTRUDE ST, PORT ALBERNI, BC, V9Y6K4, CA",49.2601222,-124.8120618
"WORLD ORGANIZATION OF THE OVULATION METHOD BILLINGS, BRITISH COLUMBIA","6052 164 ST, SURREY, BC, V3S3V8, CA",49.1126094,-122.7674014
THE THOMAS WESLEY POWELL FOUNDATION TRUST,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
COWICHAN VALLEY AMATEUR RADIO SOCIETY,"4615 GEORGE RD, COWICHAN BAY, BC, V0R1N1, CA",48.7341804,-123.6219307
WORLD NEIGHBOURS CANADA SOCIETY,"BOX 1478, OLIVER, BC, V0H1T0, CA",49.1823264,-119.550428
CANADIAN COUNCIL ON MULTICULTURAL HEALTH INC,"12075 75A AVE, SURREY, BC, V3W1S8, CA",49.1405508,-122.887966
THE WILLIAM RAMSAY CHARITIES,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
MACKENZIE AND DISTRICT MUSEUM SOCIETY,"BAG 340, MACKENZIE, BC, V0J2C0, CA",55.3374434,-123.0952658
IMPACT TOMORROW (BC) FOUNDATION,"106 - 460 DOYLE AVE, KELOWNA, BC, V1Y0C2, CA",49.8891577,-119.4943229
VICTORIA MASONIC BUILDING SOCIETY,"100 - 640 FISGARD ST, VICTORIA, BC, V8W1R6, CA",48.429531,-123.36534
BC SOCIETY FOR THE MUSEUM OF ORIGINAL COSTUME,"1489 MCRAE AVE, VANCOUVER, BC, V6H1V1, CA",49.2572543,-123.1367438
CEDAR CREST SOCIETY FOR COMMUNITY LIVING,"BOX 1197, 100 MILE HOUSE, BC, V0K2E0, CA",51.64397049999999,-121.2950097
SALT SPRING HOSPICE SOCIETY,"5 - 127 RAINBOW RD, SALT SPRING ISLAND, BC, V8K2V5, CA",48.8541641,-123.502418
PENDER ISLAND PUBLIC LIBRARY ASSOCIATION,"PO BOX 12, PENDER ISLAND, BC, V0N2M0, CA",48.7866869,-123.2893996
PENDER HARBOUR SENIORS HOUSING SOCIETY,"PO BOX 264, MADEIRA PARK, BC, V0N2H0, CA",49.5305532,-124.1613757
BRITANNIA SHIPYARDS NATIONAL HISTORIC SITE SOCIETY,"5180 WESTWATER DRIVE, RICHMOND, BC, V7E6P3, CA",49.1208018,-123.1688168
RITHET'S BOG CONSERVATION SOCIETY,"1503 ROBINWOOD PLACE, VICTORIA, BC, V8N5N8, CA",48.4873481,-123.3353392
THE EXTREME OUTREACH SOCIETY,"102 - 284 HELMCKEN RD, VICTORIA, BC, V9B1T2, CA",48.4555182,-123.4412132
FARMFOLK/CITYFOLK SOCIETY,"4228 VICTORIA DR, VANCOUVER, BC, V5N4N4, CA",49.2473446,-123.0647774
SOUTH OKANAGAN SIMILKAMEEN MENTAL WELLNESS SOCIETY,"118 - 246 MARTIN ST, PENTICTON, BC, V2A5K3, CA",49.4994241,-119.5937845
WORLD FISHERIES TRUST,"16 - 831 DEVONSHIRE RD, ESQUIMALT, BC, V9A4T5, CA",48.435567,-123.3962979
PACIFIC ASSISTANCE DOGS SOCIETY,"9048 STORMONT AVE, BURNABY, BC, V3N4G6, CA",49.2448451,-122.9126905
TRUST UNDER WILL OF JA MCPHAIL,"THE CANADA TRUST CO., PO BOX 10085, VANCOUVER, BC, V7Y1B6, CA",49.2830972,-123.1175032
"KNIGHTS OF COLUMBUS, ST PIUS X COUNCIL #7359 FOUNDATION","2 - 1920 RICHTER ST, KELOWNA, BC, V1Y2N2, CA",49.8795639,-119.4888542
SQUAMISH HOSPITAL FOUNDATION,"PO BOX 763, GARIBALDI HIGHLANDS, BC, V0N1T0, CA",49.7426133,-123.1218908
TRUE DIRECTIONS CHARITABLE FOUNDATION,"1401 194 ST, SURREY, BC, V3Z9R9, CA",49.0262082,-122.6888862
SHUSWAP HOSPICE SOCIETY,"4 - 781 MARINE PARK DR NE, SALMON ARM, BC, V1E2W7, CA",50.7053033,-119.2822613
THE LEONARD CHARITIES,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
THE RECREATION FOUNDATION OF BRITISH COLUMBIA,"8704 PENDER PARK DR, NORTH SAANICH, BC, V8L3Z5, CA",48.6185476,-123.424612
WEST KOOTENAY/BOUNDARY CRIME STOPPERS,"#4-615 COLUMBA AVENUE, CASTLEGAR, BC, V1N1G9, CA",49.3223043,-117.6657631
TRUST UNDER WILL OF REUBEN W LEONARD FOR UNIVERSITY OF TORON,"PO BOX 10085, LCD PACIFIC CENTRE, VANCOUVER, BC, V7Y1B6, CA",49.283398,-123.1175396
THE BOSCO SOCIETY FOR DISTURBED ADOLESCENTS,"128-145 KING EDWARD STREET., COQUITLAM, BC, V3K6M2, CA",49.2368546,-122.8583998
BURNABY FIRE FIGHTERS CHARITABLE SOCIETY,"205-6515 BONSOR AVE, BURNABY, BC, V5H3E8, CA",49.2249077,-122.9977645
DOING GOOD FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
BRITISH COLUMBIA ENTERTAINMENT HALL OF FAME SOCIETY,"402 - 2430 POINT GREY RD, VANCOUVER, BC, V6K1A2, CA",49.27328929999999,-123.160277
CANADIAN INSTITUTE FOR APPLIED SOCIAL RESEARCH,"BOX 91489, WEST VANCOUVER, BC, V7V3P2, CA",49.337749,-123.1775219
VALLEY COMMUNITY SERVICES SOCIETY,"PO BOX 187, CRESTON, BC, V0B1G0, CA",49.0955401,-116.5135079
SURREYCARES COMMUNITY FOUNDATION,"PO BOX 34089, SURREY, BC, V3S8C4, CA",49.083036,-122.7835099
QAY'LLNAGAAY HERITAGE CENTRE SOCIETY,"2 SECOND BEACH ROAD, POST OFFICE BOX 1523, SKIDEGATE, BC, V0T1S1, CA",53.2483152,-131.9974601
GOEL FAMILY CHARITABLE FOUNDATION,"181 WEST 15TH AVE, VANCOUVER, BC, V5Y1X8, CA",49.257829,-123.1090621
SOUTH PEACE HOSPICE/PALLIATIVE CARE SOCIETY,"3-929 106TH AVE, DAWSON CREEK, BC, V1G2N8, CA",55.7547751,-120.2312331
VANCOUVER ISLAND PALEONTOLOGICAL SOCIETY,"# 2 - 2001 BLUE JAY PLACE, COURTENAY, BC, V9N4A8, CA",49.6938304,-124.9556589
Allan Skidmore Family Foundation,"1200 LOUGHEED HWY, COQUITLAM, BC, V3K6S4, CA",49.233207,-122.8576772
HOWE SOUND SAMARITANS' FOUNDATION,"1500 GEORGIA STREET WEST, BOX 62  SUITE 1250, VANCOUVER, BC, V6G2Z6, CA",49.2900772,-123.1306778
BRITISH COLUMBIA HOCKEY HALL OF FAME SOCIETY,"414 ELLIS STREET, PENTICTON, BC, V2A4M2, CA",49.4971735,-119.5901274
GRANISLE PUBLIC LIBRARY ASSOCIATION,"PO BOX 550, GRANISLE, BC, V0J1W0, CA",54.88456480000001,-126.207158
PITT MEADOWS HERITAGE AND MUSEUM SOCIETY,"12294 HARRIS ROAD, PITT MEADOWS, BC, V3Y2E9, CA",49.2259603,-122.689293
PHOENIX DRUG & ALCOHOL RECOVERY AND EDUCATION SOCIETY,"13686 94A AVE, SURREY, BC, V3V1N1, CA",49.1743992,-122.8434002
CHARLES & JULIE BENTALL FAMILY FOUNDATION,"4932 MEADFEILD ROAD, WEST VANCOUVER, BC, V7W3J8, CA",49.343263,-123.261334
POWELL RIVER CHILD YOUTH AND FAMILY SERVICES SOCIETY,"7105 NOOTKA ST, POWELL RIVER, BC, V8A5E3, CA",49.8222397,-124.5158614
NORGAARD FOUNDATION,"540 - 645 FORT ST, VICTORIA, BC, V8W1G2, CA",48.42459909999999,-123.3666303
FRIENDS OF CYPRESS PROVINCIAL PARK SOCIETY,"PO BOX 91053 STN WEST, WEST VANCOUVER, BC, V7V3N3, CA",49.337749,-123.1775219
YALETOWN HOUSE FOUNDATION,"1099 CAMBIE STREET, VANCOUVER, BC, V6B5A8, CA",49.2754391,-123.1194814
W.A.V.A.W./ R.C.C.: WOMEN AGAINST VIOLENCE AGAINST WOMEN/ RAPE CRISIS CENTRE,"250 - 1385 8TH AVE W, VANCOUVER, BC, V6H3V9, CA",49.2648716,-123.1355797
FRIENDS OF THE SURREY MUSEUM AND ARCHIVES,"17671 56 AVENUE, SURREY, BC, V3S1C9, CA",49.1045254,-122.7331953
NEW WESTMINSTER FIRE FIGHTERS CHARITABLE SOCIETY,"1 SIXTH AVE E, NEW WESTMINSTER, BC, V3L4G6, CA",49.2203069,-122.9072836
ANDRE AND BROCK ROWLAND FOUNDATION,"6150 CARNARVON STREET, VANCOUVER, BC, V6N1K3, CA",49.2304974,-123.1730944
KAIROS FOUNDATION,"1501 - 1947 UNDERHILL ST, KELOWNA, BC, V1X7Z5, CA",49.8787835,-119.4344188
VANCOUVER YAFFA HOUSING SOCIETY,"358 - 3381 CAMBIE ST, VANCOUVER, BC, V5Z4R3, CA",49.2552536,-123.1154207
PRINCESS LOUISA INTERNATIONAL SOCIETY,"10-5053 47TH AVENUE, DELTA, BC, V4K1R2, CA",49.0885105,-123.0834046
LANGLEY HERITAGE SOCIETY,"BOX 982, FORT LANGLEY, BC, V1M2S3, CA",49.165906,-122.5705149
VICTORIA IMMIGRANT AND REFUGEE CENTRE SOCIETY,"1004 NORTH PARK ST, VICTORIA, BC, V8T1C6, CA",48.4299724,-123.355173
DISTRICT 69 FAMILY RESOURCE ASSOCIATION,"201 - 15252 32 AVE, SURREY, BC, V3Z0R7, CA",49.0607896,-122.7986883
CHIPPENDALE FOUNDATION,"203 - 815 HORNBY ST, VANCOUVER, BC, V6Z2E6, CA",49.2824313,-123.1225062
EVERYCHILD,"309-549 COLUMBIA ST, NEW WESTMINSTER, BC, V3L1B3, CA",49.20371,-122.90767
